,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
714,10.500.000 TL,İstanbul,Şişli,Merkez,Satılık,Daire,3 + 1,180 m2,160 m2,4. Kat,6 Yaşında,Eşyalı Değil,2,Betonarme,BOMONTİ TEKFEN APARTMANLARI,Doğalgaz
715,2.750.000 TL,İstanbul,Pendik,Yenişehir,Satılık,Daire,3 + 1,150 m2,120 m2,3. Kat,13 Yaşında,Eşyalı Değil,2,Betonarme,Dumankaya Trend Ekstra,Doğalgaz
716,2.050.000 TL,İstanbul,Beylikdüzü,Kavaklı,Satılık,Daire,3 + 1,150 m2,136 m2,8. Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
717,2.500.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,210 m2,190 m2,3. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,JetKent,Doğalgaz
718,3.750.000 TL,İstanbul,Üsküdar,MuratReis,Satılık,Daire,3 + 1,130 m2,110 m2,Ara Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
719,1.900.000 TL,İstanbul,Eyüpsultan,Alibeyköy,Satılık,Daire,2 + 1,85 m2,75 m2,5. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,FOREV,Doğalgaz
720,4.127.000 TL,İstanbul,Kartal,Hürriyet,Satılık,Daire,2 + 1,137 m2,110 m2,Ara Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
721,6.150.000 TL,İstanbul,Küçükçekece,Fatih,Satılık,Daire,2 + 1,150 m2,130 m2,5. Kat,3 Yaşında,Eşyalı Değil,2,Betonarme,BLUE LAKE,Doğalgaz
722,1.800.000 TL,İstanbul,Çekeköy,Sultançiftliği,Satılık,Daire,2 + 1,88 m2,80 m2,7. Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,SURYAPI TİLİA,Doğalgaz
723,1.400.000 TL,İstanbul,Bağcılar,Bağlar,Satılık,Daire,1 + 1,77 m2,55 m2,2. Kat,1 Yaşında,Eşyalı Değil,1,Betonarme,Luxera Güneşli,Doğalgaz
724,1.200.000 TL,İstanbul,Maltepe,Aydınevler,Satılık,Daire,2 + 1,90 m2,80 m2,Yüksek Giriş,2 Yaşında,Eşyalı Değil,1,Betonarme,GOLD SİTESİ,Doğalgaz
725,3.950.000 TL,İstanbul,Beylikdüzü,Barış,Satılık,Daire,5 + 1,200 m2,180 m2,Giriş Katı,30 Yaşında,Eşyalı Değil,3,Betonarme,VİLLA GARDEN,Doğalgaz
726,2.050.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,185 m2,175 m2,14. Kat,16 Yaşında,Eşyalı Değil,2,Betonarme,yeşilkent,Doğalgaz
727,5.800.000 TL,İstanbul,Beşiktaş,Dikilitaş,Satılık,Daire,3 + 1,150 m2,140 m2,13. Kat,29 Yaşında,Eşyalı Değil,2,Betonarme,FULYA SİTESİ,Doğalgaz
728,4.150.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Daire,1 + 1,94 m2,74 m2,21 ve üzeri,3 Yaşında,Eşyalı Değil,1,Betonarme,MASLAK 1453,Elektrik
729,3.500.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Daire,2 + 1,110 m2,95 m2,1. Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,belirtilmemis,Doğalgaz
730,5.100.000 TL,İstanbul,Kadıköy,Fikirtepe,Satılık,Daire,3 + 1,175 m2,132 m2,9. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,OPTİMİST,Doğalgaz
731,5.500.000 TL,İstanbul,Üsküdar,Küçüksu,Satılık,Daire,4 + 1,240 m2,220 m2,3. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,YEŞİLTEPE EVLERİ,Doğalgaz
732,7.550.000 TL,İstanbul,Tuzla,İstasyon,Satılık,Daire,4 + 2,240 m2,210 m2,4. Kat,5 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belir,Doğalgaz
733,18.200.000 TL,İstanbul,Beşiktaş,Levazı,Satılık,Residence,2 + 1,184 m2,125 m2,3. Kat,2 Yaşında,Eşyalı Değil,3,Betonarme,yooistanbul,Doğalgaz
734,3.250.000 TL,İstanbul,Kağıthane,Talatpaşa,Satılık,Residence,2 + 1,92 m2,75 m2,12. Kat,1 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
735,5.750.000 TL,İstanbul,Pendik,Harandere,Satılık,Residence,3 + 1,165 m2,150 m2,2. Kat,10 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
736,1.200.000 TL,İstanbul,Üsküdar,Bulgurlu,Satılık,Daire,1 + 1,75 m2,70 m2,Giriş Katı,20 Yaşında,Eşyalı Değil,1,Betonarme,x,Doğalgaz
737,2.175.000 TL,İstanbul,Kartal,Atalar,Satılık,Daire,4 + 1,205 m2,185 m2,En Üst Kat,28 Yaşında,Eşyalı Değil,1,Betonarme,Meklim Sitesi,Doğalgaz
738,8.000.000 TL,İstanbul,Şişli,19Mayıs,Satılık,Daire,2 + 1,179 m2,160 m2,11. Kat,10 Yaşında,Eşyalı Değil,2,Betonarme,elit residence,Doğalgaz
739,3.100.000 TL,İstanbul,Sarıyer,Huzur,Satılık,Daire,3 + 1,110 m2,100 m2,Bahçe Katı,24 Yaşında,Eşyalı Değil,1,Betonarme,oyak sitesi,Doğalgaz
740,2.350.000 TL,İstanbul,Tuzla,Postane,Satılık,Daire,3 + 1,135 m2,102 m2,1. Kat,3 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
741,1.950.000 TL,İstanbul,Fatih,SeyyidÖer,Satılık,Daire,3 + 1,140 m2,130 m2,4. Kat,30 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
742,3.100.000 TL,İstanbul,Zeytinburnu,Veliefendi,Satılık,Daire,2 + 1,90 m2,60 m2,13. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,LOCA MAHAL,Doğalgaz
743,17.000.000 TL,İstanbul,Zeytinburnu,Kazlıçeşe,Satılık,Daire,3 + 1,225 m2,160 m2,12. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,yedimavi,Doğalgaz
744,2.450.000 TL,İstanbul,Eyüpsultan,GöktürkMerkez,Satılık,Daire,1 + 1,65 m2,55 m2,Ara Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,ıcs,Doğalgaz
745,2.850.000 TL,İstanbul,Esenyurt,PiriReis,Satılık,Daire,3 + 1,140 m2,125 m2,7. Kat,9 Yaşında,Eşyalı Değil,1,Betonarme,İSTHANBUL EVLERİ,Doğalgaz
746,3.850.000 TL,İstanbul,Gaziosanpaşa,Karayolları,Satılık,Daire,2 + 1,114 m2,95 m2,11. Kat,11 Yaşında,Eşyalı Değil,1,Betonarme,Avrupa Konutları Tem 1 Sitesi,Doğalgaz
747,3.700.000 TL,İstanbul,Sarıyer,Huzur,Satılık,Residence,1 + 0,62 m2,42 m2,21 ve üzeri,4 Yaşında,Eşyalı,1,Betonarme,Skyland İstanbu,Doğalgaz
748,5.500.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Residence,2 + 1,140 m2,107 m2,7. Kat,3 Yaşında,Eşyalı Değil,2,Betonarme,Ağaoğlu Maslak 1453,Elektrik
749,42.500.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,8 + 2,1.150 m2,900 m2,21 ve üzeri,Sıfır Bina,Eşyalı Değil,6,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
750,8.500.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Residence,3 + 1,170 m2,120 m2,Bahçe Katı,8 Yaşında,Eşyalı Değil,2,Betonarme,MASHATTAN,Doğalgaz
751,2.950.000 TL,İstanbul,Esenyurt,Güzelyurt,Satılık,Daire,3 + 1,145 m2,125 m2,2. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,Selin Evleri,Doğalgaz
752,1.800.000 TL,İstanbul,Sultanbeyli,Hasanpaşa,Satılık,Daire,3 + 1,112 m2,95 m2,4. Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,By Concept Sitesi,Doğalgaz
753,1.559.000 TL,İstanbul,Esenyurt,Cuhuriyet,Satılık,Daire,2 + 1,125 m2,110 m2,10. Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
754,14.000.000 TL,İstanbul,Maltepe,Feyzullah,Satılık,Daire,6 + 2,360 m2,320 m2,10. Kat,12 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
755,1.280.000 TL,İstanbul,Esenyurt,YunusEre,Satılık,Daire,2 + 1,110 m2,95 m2,4. Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,blue garden,Doğalgaz
756,14.000.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Daire,3 + 1,350 m2,250 m2,21 ve üzeri,2 Yaşında,Eşyalı Değil,2,Betonarme,Ağaoğlu Maslak 1453,Doğalgaz
757,28.750.000 TL,İstanbul,Bakırköy,Sakızağacı,Satılık,Daire,5 + 1,363 m2,252 m2,12. Kat,Sıfır Bina,Eşyalı Değil,4,Betonarme,Pruva 34,Doğalgaz
758,2.800.000 TL,İstanbul,Kağıthane,Merkez,Satılık,Residence,1 + 1,95 m2,60 m2,11. Kat,7 Yaşında,Eşyalı,2,Betonarme,Nef 11 Flats Kağıthane,Doğalgaz
759,2.950.000 TL,İstanbul,Kartal,Cuhuriyet,Satılık,Daire,3 + 1,140 m2,120 m2,2. Kat,11 Yaşında,Eşyalı Değil,2,Betonarme,Serra Park 2,Doğalgaz
760,9.450.000 TL,İstanbul,Bakırköy,Şenlikköy,Satılık,Daire,4 + 2,320 m2,270 m2,5. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
761,8.600.000 TL,İstanbul,Maltepe,Çınar,Satılık,Daire,3 + 1,170 m2,110 m2,7. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Nidapark Küçükyalı Sitesi,Doğalgaz
762,3.750.000 TL,İstanbul,Sultanbeyli,Adil,Satılık,Daire,3 + 1,200 m2,155 m2,7. Kat,7 Yaşında,Eşyalı Değil,2,Betonarme,Sinpaş Liva Turkuaz,Doğalgaz
763,13.500.000 TL,İstanbul,Kadıköy,Erenköy,Satılık,Daire,3 + 2,320 m2,310 m2,Çatı Katı,4 Yaşında,Eşyalı Değil,3,Betonarme,demirli güç,Doğalgaz
764,2.495.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Residence,1 + 1,60 m2,50 m2,1. Kat,1 Yaşında,Eşyalı,1,Betonarme,MARİTZA LOFT,Doğalgaz
765,11.000.000 TL,İstanbul,Bakırköy,Şenlikköy,Satılık,Daire,4 + 1,210 m2,190 m2,1. Kat,15 Yaşında,Eşyalı Değil,2,Betonarme,BAHAR,Doğalgaz
766,1.725.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,180 m2,165 m2,4. Kat,17 Yaşında,Eşyalı Değil,3,Betonarme,Ekşioğlu ErbaySitesi,Doğalgaz
767,3.550.000 TL,İstanbul,Küçükçekece,Atakent,Satılık,Daire,3 + 1,140 m2,120 m2,9. Kat,13 Yaşında,Eşyalı Değil,2,Betonarme,GÜNEŞPARK EVLERİ,Doğalgaz
768,2.750.000 TL,İstanbul,Bağcılar,Bağlar,Satılık,Daire,2 + 1,115 m2,102 m2,3. Kat,8 Yaşında,Eşyalı Değil,1,Betonarme,GÜNEŞLİ BAĞ EVLERİ,Doğalgaz
769,7.000.000 TL,İstanbul,Beşiktaş,Etiler,Satılık,Daire,2 + 1,100 m2,80 m2,4. Kat,40 Yaşında,Eşyalı Değil,1,Betonarme,uçaksavar,Doğalgaz
770,1.750.000 TL,İstanbul,Çekeköy,MiarSinan,Satılık,Daire,2 + 1,135 m2,112 m2,Yüksek Giriş,22 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
771,6.750.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Residence,3 + 1,170 m2,135 m2,21 ve üzeri,10 Yaşında,Eşyalı Değil,2,Betonarme,mashattan,Elektrik
772,2.200.000 TL,İstanbul,Gaziosanpaşa,FevziÇakak,Satılık,Daire,2 + 1,95 m2,90 m2,7. Kat,2 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belir,Doğalgaz
773,1.750.000 TL,İstanbul,Zeytinburnu,Telsiz,Satılık,Daire,1 + 1,65 m2,60 m2,7. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
774,3.500.000 TL,İstanbul,Kartal,Kordonboyu,Satılık,Daire,2 + 1,127 m2,95 m2,8. Kat,8 Yaşında,Eşyalı Değil,2,Betonarme,Royal Towers,Doğalgaz
775,2.650.000 TL,İstanbul,Kadıköy,Fikirtepe,Satılık,Daire,1 + 1,73 m2,65 m2,17. Kat,3 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
776,899.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,2 + 1,100 m2,85 m2,1. Kat,10 Yaşında,Eşyalı,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
777,1.950.000 TL,İstanbul,Kağıthane,Telsizler,Satılık,Residence,1 + 1,72 m2,59 m2,14. Kat,10 Yaşında,Eşyalı Değil,1,Betonarme,nef 163 residence,Doğalgaz
778,1.740.000 TL,İstanbul,Kartal,Hürriyet,Satılık,Daire,3 + 1,110 m2,95 m2,2. Kat,25 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
779,1.175.000 TL,İstanbul,Arnavutköy,Haraççı,Satılık,Daire,2 + 1,100 m2,90 m2,2. Kat,2 Yaşında,Eşyalı Değil,1,Betonarme,ÖZSEÇ,Doğalgaz
780,3.100.000 TL,İstanbul,Esenyurt,BarbarosHayrettinPaşa,Satılık,Daire,2 + 1,150 m2,142 m2,21 ve üzeri,Sıfır Bina,Eşyalı Değil,2,Betonarme,Gümüş Panorama İstanbul,Doğalgaz
781,1.400.000 TL,İstanbul,Büyükçekece,Ekinoba,Satılık,Daire,2 + 1,120 m2,100 m2,2. Kat,23 Yaşında,Eşyalı Değil,1,Betonarme,Orçelik,Doğalgaz
782,2.550.000 TL,İstanbul,Bayrapaşa,Cevatpaşa,Satılık,Daire,4 + 2,220 m2,200 m2,3. Kat,4 Yaşında,Eşyalı,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
783,1.160.000 TL,İstanbul,Pendik,Dulupınar,Satılık,Daire,2 + 1,90 m2,80 m2,Giriş Katı,12 Yaşında,Eşyalı Değil,1,Betonarme,Koyuncuoğlu,Doğalgaz
784,4.700.000 TL,İstanbul,Kağıthane,Seyrantepe,Satılık,Daire,1 + 1,75 m2,56 m2,Ara Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Avangart İstanbul Rezidans,Doğalgaz
785,750.000 TL,İstanbul,Pendik,Yayalar,Satılık,Daire,1 + 1,60 m2,55 m2,Giriş Katı,12 Yaşında,Eşyalı Değil,1,Betonarme,bilkarbilokları.,Doğalgaz
786,3.750.000 TL,İstanbul,Ataşehir,Kayışdağı,Satılık,Daire,4 + 2,240 m2,170 m2,Bahçe Katı,3 Yaşında,Eşyalı Değil,3,Betonarme,tuna istanbul r,Doğalgaz
787,2.150.000 TL,İstanbul,Esenyurt,Yeşilkent,Satılık,Daire,3 + 1,126 m2,110 m2,5. Kat,10 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
788,2.350.000 TL,İstanbul,Güngören,Tozkoparan,Satılık,Daire,3 + 1,120 m2,100 m2,5. Kat,33 Yaşında,Eşyalı Değil,1,Betonarme,Cömertkent,Doğalgaz
789,1.550.000 TL,İstanbul,Sancaktepe,YunusEre,Satılık,Daire,3 + 1,120 m2,105 m2,En Üst Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,Aktrium,Doğalgaz
790,4.600.000 TL,İstanbul,Kartal,Petroliş,Satılık,Daire,3 + 1,170 m2,110 m2,Ara Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,kartallife,Elektrik
791,1.640.000 TL,İstanbul,Pendik,Şeyhli,Satılık,Daire,3 + 1,138 m2,125 m2,Ara Kat,21 Yaşında,Eşyalı Değil,1,Betonarme,HİLAL KONUTLARI,Doğalgaz
792,1.700.000 TL,İstanbul,Eyüpsultan,Çırçır,Satılık,Daire,2 + 1,100 m2,85 m2,Yüksek Giriş,4 Yaşında,Eşyalı Değil,3,Betonarme,Nev-i Sükun Evleri,Doğalgaz
793,2.650.000 TL,İstanbul,Tuzla,Aydınlı,Satılık,Daire,3 + 1,138 m2,110 m2,5. Kat,2 Yaşında,Eşyalı Değil,2,Betonarme,şehr-i aydınlı,Doğalgaz
794,1.300.000 TL,İstanbul,Esenyurt,PiriReis,Satılık,Daire,3 + 1,145 m2,115 m2,En Üst Kat,20 Yaşında,Eşyalı Değil,1,Betonarme,emka,Doğalgaz
795,2.350.000 TL,İstanbul,Sultanbeyli,Adil,Satılık,Daire,2 + 1,116 m2,96 m2,Ara Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,SİNPAŞ LİVA TURKUAZ,Doğalgaz
796,8.550.000 TL,İstanbul,Maltepe,Yalı,Satılık,Daire,5 + 2,280 m2,260 m2,En Üst Kat,27 Yaşında,Eşyalı,2,Betonarme,Yalı Sitesi,Doğalgaz
797,1.050.000 TL,İstanbul,Esenyurt,Mehterçeşe,Satılık,Daire,2 + 1,120 m2,110 m2,Bahçe Katı,13 Yaşında,Eşyalı Değil,1,Betonarme,esenbahçe konutları,Doğalgaz
798,2.095.000 TL,İstanbul,Başakşehir,Bahçeşehir2.Kısı,Satılık,Daire,3 + 1,165 m2,150 m2,4. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
799,1.600.000 TL,İstanbul,Eyüpsultan,Akşesettin,Satılık,Daire,2 + 1,130 m2,110 m2,Yüksek Giriş,25 Yaşında,Eşyalı Değil,1,Betonarme,erdemliler,Doğalgaz
800,1.550.000 TL,İstanbul,Sancaktepe,YunusEre,Satılık,Daire,3 + 1,120 m2,105 m2,En Üst Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,Aktrium,Doğalgaz
801,5.950.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 2,260 m2,230 m2,4. Kat,6 Yaşında,Eşyalı Değil,3,Betonarme,Beyazbahçe Konakları Sitesi,Doğalgaz
802,2.550.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,2 + 1,130 m2,110 m2,Bahçe Katı,4 Yaşında,Eşyalı Değil,1,Betonarme,Arba suit,Doğalgaz
803,1.875.000 TL,İstanbul,Kartal,UğurMucu,Satılık,Daire,3 + 1,145 m2,125 m2,9. Kat,25 Yaşında,Eşyalı Değil,1,Betonarme,Çelik sitesi C blok,Doğalgaz
804,1.290.000 TL,İstanbul,Esenler,Oruçreis,Satılık,Daire,2 + 1,60 m2,49 m2,Kot 3,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
805,4.500.000 TL,İstanbul,Kadıköy,19Mayıs,Satılık,Daire,3 + 1,95 m2,85 m2,12. Kat,30 Yaşında,Eşyalı Değil,1,Betonarme,ormen sitesi,Doğalgaz
806,915.000 TL,İstanbul,Esenyurt,Akevler,Satılık,Daire,2 + 1,110 m2,77 m2,13. Kat,2 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
807,2.200.000 TL,İstanbul,Maltepe,Cevizli,Satılık,Daire,1 + 1,67 m2,48 m2,Ara Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,Ritim İstanbul,Doğalgaz
808,4.000.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Daire,3 + 1,120 m2,100 m2,Çatı Katı,15 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
809,1.630.000 TL,İstanbul,Beylikdüzü,Yakuplu,Satılık,Daire,3 + 1,127 m2,90 m2,Giriş Katı,4 Yaşında,Eşyalı Değil,1,Betonarme,uğur apt,Doğalgaz
810,3.450.000 TL,İstanbul,Esenyurt,Güzelyurt,Satılık,Daire,3 + 1,160 m2,145 m2,2. Kat,10 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
811,1.235.000 TL,İstanbul,Sancaktepe,Eek,Satılık,Daire,1 + 1,60 m2,53 m2,8. Kat,7 Yaşında,Eşyalı Değil,1,Betonarme,Dore life,Doğalgaz
812,3.750.000 TL,İstanbul,Büyükçekece,Güzelce,Satılık,Daire,4 + 1,220 m2,185 m2,Ara Kat,11 Yaşında,Eşyalı Değil,2,Betonarme,UĞURLU KONAKLAR,Doğalgaz
813,3.750.000 TL,İstanbul,Esenyurt,PiriReis,Satılık,Daire,3 + 1,120 m2,105 m2,8. Kat,4 Yaşında,Eşyalı,2,Betonarme,İST. GARDEN,Doğalgaz
814,10.500.000 TL,İstanbul,Beşiktaş,Etiler,Satılık,Daire,3 + 1,140 m2,120 m2,Bahçe Katı,2 Yaşında,Eşyalı Değil,2,Betonarme,Garanti By Klk,Doğalgaz
815,1.250.000 TL,İstanbul,Esenyurt,Gökevler,Satılık,Daire,1 + 1,84 m2,52 m2,10. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
816,9.600.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Daire,2 + 1,145 m2,115 m2,Bahçe Katı,4 Yaşında,Eşyalı Değil,2,Betonarme,Vadistanbul Park,Elektrik
817,2.075.000 TL,İstanbul,Avcılar,Tahtakale,Satılık,Daire,2 + 1,125 m2,115 m2,8. Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,Apricot Garden Evleri Sitesi,Doğalgaz
818,8.250.000 TL,İstanbul,Sarıyer,Maden,Satılık,Daire,3 + 1,155 m2,150 m2,Bahçe Katı,Sıfır Bina,Eşyalı Değil,2,Betonarme,seba silva,Doğalgaz
819,1.750.000 TL,İstanbul,Esenyurt,Zafer,Satılık,Residence,1 + 1,106 m2,62 m2,17. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,GÜMÜŞ PANORAMA,Elektrik
820,2.600.000 TL,İstanbul,Küçükçekece,İnönü,Satılık,Daire,1 + 1,78 m2,46 m2,11. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Avrupa Konutları Atakent 4,Doğalgaz
821,1.500.000 TL,İstanbul,Pendik,Çaçeşe,Satılık,Daire,2 + 1,90 m2,65 m2,8. Kat,10 Yaşında,Eşyalı Değil,1,Betonarme,Ataman Karina,Doğalgaz
822,4.100.000 TL,İstanbul,Zeytinburnu,Seyitniza,Satılık,Daire,3 + 1,165 m2,125 m2,4. Kat,20 Yaşında,Eşyalı,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
823,37.500.000 TL,İstanbul,Üsküdar,Burhaniye,Satılık,Daire,5 + 1,360 m2,310 m2,2. Kat,4 Yaşında,Eşyalı Değil,4,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
824,6.250.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Daire,3 + 2,225 m2,200 m2,Çatı Katı,2 Yaşında,Eşyalı Değil,3,Betonarme,SULTAN KORU,Doğalgaz
825,4.500.000 TL,İstanbul,Büyükçekece,Güzelce,Satılık,Yazlık,4 + 2,260 m2,220 m2,Villa Katı,38 Yaşında,Eşyalı Değil,2,Betonarme,GÜZELKENT HUKUKÇULAR SİTESİ,Doğalgaz
826,3.500.000 TL,İstanbul,Kağıthane,Seyrantepe,Satılık,Daire,1 + 1,45 m2,35 m2,10. Kat,1 Yaşında,Eşyalı,1,Betonarme,Avangart İstanbul Rezidans,Doğalgaz
827,10.600.000 TL,İstanbul,Şişli,Cuhuriyet,Satılık,Residence,3 + 1,250 m2,180 m2,4. Kat,10 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
828,1.300.000 TL,İstanbul,Beylikdüzü,Dereağzı,Satılık,Daire,2 + 1,105 m2,95 m2,5. Kat,10 Yaşında,Eşyalı Değil,1,Betonarme,Tüketici Sitesi,Doğalgaz
829,6.500.000 TL,İstanbul,Kartal,Kordonboyu,Satılık,Residence,2 + 1,197 m2,147 m2,3. Kat,4 Yaşında,Eşyalı Değil,2,Betonarme,Dumankaya Horizon,Doğalgaz
830,5.750.000 TL,İstanbul,Eyüpsultan,GöktürkMerkez,Satılık,Daire,4 + 2,220 m2,200 m2,Çatı Katı,7 Yaşında,Eşyalı Değil,2,Betonarme,Kemerist,Doğalgaz
831,12.500.000 TL,İstanbul,Şişli,Teşvikiye,Satılık,Residence,1 + 1,145 m2,125 m2,7. Kat,7 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
832,22.500.000 TL,İstanbul,Beşiktaş,Ulus,Satılık,Daire,3 + 1,245 m2,220 m2,Ara Kat,25 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
833,7.500.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Daire,4 + 1,272 m2,210 m2,Çatı Katı,1 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
834,1.495.000 TL,İstanbul,Büyükçekece,Miaroba,Satılık,Daire,2 + 1,150 m2,128 m2,9. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,Ekinoba Batıca Evler,Doğalgaz
835,4.375.000 TL,İstanbul,Küçükçekece,HalkalıMerkez,Satılık,Daire,3 + 1,163 m2,140 m2,2. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,LALEŞEHİR KONAKLARI,Doğalgaz
836,4.250.000 TL,İstanbul,Üraniye,AşağıDudullu,Satılık,Daire,3 + 1,135 m2,100 m2,13. Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,Sinpaş Gökorman,Doğalgaz
837,1.350.000 TL,İstanbul,Pendik,Yenişehir,Satılık,Daire,3 + 1,100 m2,80 m2,3. Kat,20 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
838,5.600.000 TL,İstanbul,Sarıyer,Ferahevler,Satılık,Daire,4 + 1,165 m2,150 m2,5. Kat,13 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
839,2.550.000 TL,İstanbul,Çekeköy,Soğukpınar,Satılık,Daire,3 + 1,145 m2,130 m2,7. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,Siska Atılgan Evleri Sitesi,Doğalgaz
840,1.750.000 TL,İstanbul,Kartal,Karlıktepe,Satılık,Daire,3 + 1,120 m2,110 m2,5. Kat,17 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
